,price_open,date_open,type,date_close,price_close,stop_loss,comment,swap,total,diff
411,14858.1,2021-07-16 16:37:00,1,2021-07-19 18:05:00,14562.1,14562.1,Stop loss at 14562.1,0.039,29.639000000000003,29.6
412,14665.5,2021-07-20 17:52:00,0,2021-07-21 14:40:00,14690.0,14690.0,Stop loss at 14690.0,-0.063,2.387,2.45
413,15064.4,2021-07-27 10:31:00,1,2021-07-27 10:33:00,15077.7,15164.4,,0.0,-1.3300000000001093,-1.3300000000001093
414,15082.6,2021-07-27 10:34:00,0,2021-07-27 10:39:00,15066.3,14980.7,,0.0,-1.6300000000001091,-1.6300000000001091
415,15067.3,2021-07-27 10:40:00,1,2021-07-27 10:54:00,15074.7,15166.0,,0.0,-0.7400000000001455,-0.7400000000001455
416,15077.3,2021-07-27 10:55:00,0,2021-07-27 16:33:00,15082.7,15039.1,,0.0,0.5400000000001456,0.5400000000001456
417,15078.4,2021-07-27 16:42:00,1,2021-07-27 21:20:00,14885.8,14885.8,Stop loss at 14885.8,0.0,19.260000000000037,19.260000000000037
418,15052.6,2021-07-28 17:18:00,0,2021-07-28 17:43:00,15022.9,14974.0,,0.0,-2.970000000000073,-2.970000000000073
419,15011.1,2021-07-28 17:44:00,1,2021-07-28 17:49:00,15037.5,15111.1,,0.0,-2.6399999999999637,-2.6399999999999637
420,15042.9,2021-07-28 17:50:00,0,2021-07-28 18:22:00,15029.7,14965.4,,0.0,-1.319999999999891,-1.319999999999891
421,15018.0,2021-07-28 18:30:00,1,2021-07-28 18:34:00,15037.3,15118.0,,0.0,-1.9299999999999273,-1.9299999999999273
422,15028.6,2021-07-28 18:40:00,1,2021-07-28 19:13:00,15036.7,15100.8,,0.0,-0.8100000000000365,-0.8100000000000365
423,15014.9,2021-07-28 19:17:00,1,2021-07-28 21:41:00,15031.1,15058.0,,0.0,-1.620000000000073,-1.620000000000073
424,15040.6,2021-07-28 21:47:00,0,2021-07-28 21:54:00,15020.5,14947.0,,0.0,-2.0100000000000366,-2.0100000000000366
425,15014.4,2021-07-28 21:58:00,1,2021-07-28 22:12:00,15032.3,15111.9,,0.0,-1.7899999999999636,-1.7899999999999636
426,15043.2,2021-07-28 22:15:00,0,2021-07-28 22:22:00,15024.6,14942.2,,0.0,-1.8600000000000365,-1.8600000000000365
427,15032.7,2021-07-28 22:25:00,0,2021-07-28 22:55:00,15021.8,14947.2,,0.0,-1.0900000000001455,-1.0900000000001455
428,15021.1,2021-07-28 22:56:00,1,2021-07-29 09:22:00,15008.1,15059.4,,0.013000000000000001,1.313,1.3
429,15013.9,2021-07-29 09:28:00,0,2021-07-29 09:38:00,15001.9,14913.6,,0.0,-1.2000000000000002,-1.2000000000000002
430,15011.6,2021-07-29 09:51:00,0,2021-07-29 13:41:00,14992.3,14932.9,,0.0,-1.9300000000001092,-1.9300000000001092
431,14993.2,2021-07-29 13:43:00,1,2021-07-29 14:16:00,14998.5,15075.199999999999,,0.0,-0.5299999999999273,-0.5299999999999273
432,14991.7,2021-07-29 14:21:00,1,2021-07-29 14:44:00,14999.3,15087.5,,0.0,-0.7599999999998546,-0.7599999999998546
433,15002.0,2021-07-29 14:45:00,0,2021-07-30 01:50:00,14932.6,14992.5,Stop loss at 14932.6,-0.063,-7.002999999999964,-6.939999999999964
434,14932.6,2021-07-30 01:50:00,1,2021-07-30 16:31:00,14923.5,14923.5,Stop loss at 14923.5,0.0,0.9100000000000364,0.9100000000000364
435,14983.8,2021-07-30 17:02:00,0,2021-07-30 17:18:00,14959.6,14887.3,,0.0,-2.419999999999891,-2.419999999999891
436,14954.3,2021-07-30 17:19:00,1,2021-07-30 19:19:00,14971.5,15023.6,,0.0,-1.7200000000000728,-1.7200000000000728
437,14974.7,2021-07-30 19:46:00,0,2021-07-30 20:23:00,14964.3,14885.5,,0.0,-1.0400000000001455,-1.0400000000001455
438,14971.2,2021-07-30 20:29:00,0,2021-07-30 21:01:00,14963.8,14886.4,,0.0,-0.7400000000001455,-0.7400000000001455
439,14954.8,2021-07-30 21:16:00,1,2021-07-30 21:54:00,14969.0,15041.3,,0.0,-1.4200000000000728,-1.4200000000000728
440,14961.1,2021-07-30 21:58:00,1,2021-07-30 22:02:00,14970.0,15061.1,,0.0,-0.8899999999999637,-0.8899999999999637
441,14973.8,2021-07-30 22:04:00,0,2021-07-30 22:19:00,14963.7,14873.4,,0.0,-1.0099999999998546,-1.0099999999998546
442,14954.0,2021-07-30 22:23:00,1,2021-07-30 22:31:00,14969.5,15049.8,,0.0,-1.55,-1.55
443,14974.0,2021-07-30 22:33:00,0,2021-07-30 22:35:00,14963.3,14873.0,,0.0,-1.070000000000073,-1.070000000000073
444,14959.4,2021-07-30 22:37:00,1,2021-07-30 22:53:00,14969.3,15052.1,,0.0,-0.9899999999999637,-0.9899999999999637
445,14953.8,2021-07-30 22:55:00,1,2021-08-02 01:50:00,15011.2,15050.8,,0.039,-5.701000000000146,-5.740000000000146
446,15013.1,2021-08-02 01:50:00,0,2021-08-02 16:44:00,14964.8,14961.4,,0.0,-4.830000000000109,-4.830000000000109
447,14963.9,2021-08-02 16:45:00,1,2021-08-02 16:55:00,14981.9,15049.1,,0.0,-1.8,-1.8
448,14981.0,2021-08-02 16:56:00,0,2021-08-02 17:05:00,14969.0,14886.8,,0.0,-1.2000000000000002,-1.2000000000000002
449,14958.1,2021-08-02 17:06:00,1,2021-08-02 17:09:00,14981.1,15058.1,,0.0,-2.3000000000000003,-2.3000000000000003
450,14992.9,2021-08-02 17:10:00,0,2021-08-02 22:27:00,14969.6,14957.2,,0.0,-2.3299999999999272,-2.3299999999999272
451,14970.1,2021-08-02 22:28:00,1,2021-08-03 01:50:00,14980.2,15048.6,,0.013000000000000001,-0.9970000000000364,-1.0100000000000364
452,14982.1,2021-08-03 01:50:00,0,2021-08-03 02:40:00,14969.6,14881.2,,0.0,-1.25,-1.25
453,14968.1,2021-08-03 02:41:00,1,2021-08-03 03:01:00,14979.1,15065.199999999999,,0.0,-1.1,-1.1
454,14982.3,2021-08-03 03:02:00,0,2021-08-03 04:41:00,14962.5,14898.0,,0.0,-1.9799999999999274,-1.9799999999999274
455,14963.5,2021-08-03 04:42:00,1,2021-08-03 05:09:00,14970.7,15057.6,,0.0,-0.7200000000000728,-0.7200000000000728
456,14961.4,2021-08-03 05:19:00,1,2021-08-03 06:06:00,14971.4,15058.5,,0.0,-1.0,-1.0
457,14974.8,2021-08-03 06:07:00,0,2021-08-03 16:32:00,14974.9,14902.4,,0.0,0.01000000000003638,0.01000000000003638
458,14970.0,2021-08-03 16:36:00,1,2021-08-03 16:39:00,14991.5,15070.0,,0.0,-2.15,-2.15
459,15004.5,2021-08-03 16:42:00,0,2021-08-03 16:51:00,14972.9,14909.7,,0.0,-3.1600000000000366,-3.1600000000000366
460,14959.6,2021-08-03 16:53:00,1,2021-08-03 18:43:00,14966.9,14966.9,Stop loss at 14966.9,0.0,-0.7299999999999273,-0.7299999999999273
461,14986.7,2021-08-03 18:46:00,0,2021-08-06 15:43:00,15115.1,15078.7,,-0.189,12.650999999999964,12.839999999999964
462,15108.9,2021-08-06 15:49:00,1,2021-08-06 15:58:00,15118.9,15198.199999999999,,0.0,-1.0,-1.0
463,15108.1,2021-08-06 16:03:00,1,2021-08-06 16:15:00,15119.1,15207.8,,0.0,-1.1,-1.1
464,15123.0,2021-08-06 16:25:00,0,2021-08-06 16:52:00,15115.3,15055.4,,0.0,-0.7700000000000728,-0.7700000000000728
465,15124.2,2021-08-06 16:54:00,0,2021-08-06 17:00:00,15111.1,15028.9,,0.0,-1.3100000000000365,-1.3100000000000365
466,15133.2,2021-08-06 17:08:00,0,2021-08-06 17:14:00,15113.9,15038.7,,0.0,-1.9300000000001092,-1.9300000000001092
467,15127.2,2021-08-06 17:18:00,0,2021-08-06 17:20:00,15116.2,15026.2,,0.0,-1.1,-1.1
468,15113.8,2021-08-06 17:22:00,1,2021-08-06 17:24:00,15120.6,15212.4,,0.0,-0.6800000000001092,-0.6800000000001092
469,15126.1,2021-08-06 17:29:00,0,2021-08-06 17:46:00,15112.8,15030.5,,0.0,-1.3300000000001093,-1.3300000000001093
470,15110.5,2021-08-06 17:47:00,1,2021-08-09 13:04:00,15121.6,15121.6,Stop loss at 15121.6,0.039,-1.0710000000000366,-1.1100000000000365
471,15118.4,2021-08-09 13:18:00,1,2021-08-09 13:50:00,15122.2,15214.5,,0.0,-0.38000000000010914,-0.38000000000010914
472,15124.699999999999,2021-08-09 13:51:00,0,2021-08-09 14:00:00,15113.7,15024.1,,0.0,-1.0999999999998182,-1.0999999999998182
473,15113.7,2021-08-09 14:00:00,1,2021-08-09 14:06:00,15121.6,15213.7,,0.0,-0.7899999999999636,-0.7899999999999636
474,15127.199999999999,2021-08-09 14:09:00,0,2021-08-09 15:03:00,15117.3,15033.1,,0.0,-0.9899999999999637,-0.9899999999999637
475,15117.4,2021-08-09 15:04:00,1,2021-08-09 15:35:00,15122.0,15218.4,,0.0,-0.4600000000000364,-0.4600000000000364
476,15118.2,2021-08-09 15:39:00,1,2021-08-09 15:45:00,15122.5,15218.2,,0.0,-0.4299999999999273,-0.4299999999999273
477,15125.9,2021-08-09 15:46:00,0,2021-08-09 15:56:00,15118.5,15024.0,,0.0,-0.7399999999999637,-0.7399999999999637
478,15118.5,2021-08-09 15:58:00,1,2021-08-09 16:28:00,15122.7,15207.6,,0.0,-0.42000000000007276,-0.42000000000007276
479,15126.0,2021-08-09 16:29:00,0,2021-08-09 16:35:00,15112.9,15043.5,,0.0,-1.3100000000000365,-1.3100000000000365
480,15095.4,2021-08-09 16:36:00,1,2021-08-09 16:51:00,15122.8,15183.9,,0.0,-2.739999999999964,-2.739999999999964
481,15109.0,2021-08-09 17:01:00,1,2021-08-09 17:11:00,15123.9,15202.2,,0.0,-1.4899999999999638,-1.4899999999999638
482,15126.4,2021-08-09 17:13:00,0,2021-08-09 17:15:00,15117.5,15025.4,,0.0,-0.8899999999999637,-0.8899999999999637
483,15117.5,2021-08-09 17:16:00,1,2021-08-09 17:20:00,15122.6,15214.6,,0.0,-0.5100000000000364,-0.5100000000000364
484,15128.2,2021-08-09 17:26:00,0,2021-08-09 17:49:00,15119.6,15046.1,,0.0,-0.8600000000000364,-0.8600000000000364
485,15127.7,2021-08-09 17:55:00,0,2021-08-09 17:58:00,15113.0,15026.7,,0.0,-1.4700000000000728,-1.4700000000000728
486,15117.2,2021-08-09 17:59:00,1,2021-08-09 18:02:00,15130.3,15217.2,,0.0,-1.3099999999998546,-1.3099999999998546
487,15116.2,2021-08-09 18:06:00,1,2021-08-09 18:28:00,15124.2,15205.1,,0.0,-0.8,-0.8
488,15116.3,2021-08-09 18:39:00,1,2021-08-09 18:57:00,15124.2,15214.7,,0.0,-0.7900000000001456,-0.7900000000001456
489,15127.6,2021-08-09 18:58:00,0,2021-08-09 19:20:00,15120.2,15036.4,,0.0,-0.7399999999999637,-0.7399999999999637
490,15118.7,2021-08-09 19:21:00,1,2021-08-09 19:31:00,15123.9,15218.6,,0.0,-0.5199999999998909,-0.5199999999998909
491,15125.1,2021-08-09 19:35:00,0,2021-08-09 19:41:00,15120.0,15024.9,,0.0,-0.5100000000000364,-0.5100000000000364
492,15117.4,2021-08-09 19:42:00,1,2021-08-09 19:46:00,15125.2,15217.4,,0.0,-0.7800000000001092,-0.7800000000001092
493,15129.2,2021-08-09 19:47:00,0,2021-08-09 20:20:00,15120.7,15030.1,,0.0,-0.8500000000000001,-0.8500000000000001
494,15121.1,2021-08-09 20:26:00,1,2021-08-09 20:34:00,15124.3,15220.1,,0.0,-0.31999999999989087,-0.31999999999989087
495,15130.7,2021-08-09 20:38:00,0,2021-08-10 04:45:00,15119.3,15054.5,,-0.063,-1.2030000000001455,-1.1400000000001456
496,15117.2,2021-08-10 04:46:00,1,2021-08-10 08:29:00,15122.4,15206.9,,0.0,-0.5199999999998909,-0.5199999999998909
497,15124.3,2021-08-10 08:31:00,0,2021-08-10 09:11:00,15118.3,15029.3,,0.0,-0.6000000000000001,-0.6000000000000001
498,15125.0,2021-08-10 09:17:00,0,2021-08-10 17:29:00,15107.5,15066.5,,0.0,-1.75,-1.75
499,15088.9,2021-08-10 17:30:00,1,2021-08-11 15:32:00,15094.9,15094.9,Stop loss at 15094.9,0.013000000000000001,-0.5870000000000001,-0.6000000000000001
500,15088.7,2021-08-11 15:39:00,1,2021-08-11 15:41:00,15093.8,15188.7,,0.0,-0.5099999999998545,-0.5099999999998545
501,15099.8,2021-08-11 15:42:00,0,2021-08-11 16:36:00,15090.6,15019.4,,0.0,-0.9199999999998909,-0.9199999999998909
502,15075.7,2021-08-11 16:42:00,1,2021-08-12 17:50:00,15059.2,15059.2,Stop loss at 15059.2,0.013000000000000001,1.663,1.6500000000000001
503,15055.3,2021-08-12 17:51:00,0,2021-08-12 18:04:00,15044.8,14961.2,,0.0,-1.05,-1.05
504,15058.0,2021-08-12 18:06:00,0,2021-08-12 18:14:00,15043.6,14957.0,,0.0,-1.4399999999999638,-1.4399999999999638
505,15051.9,2021-08-12 18:17:00,0,2021-08-16 13:22:00,15072.8,15049.3,,-0.252,1.8379999999999639,2.089999999999964
506,15070.2,2021-08-16 13:23:00,1,2021-08-16 13:28:00,15078.8,15170.2,,0.0,-0.8599999999998545,-0.8599999999998545
507,15082.199999999999,2021-08-16 13:30:00,0,2021-08-16 15:01:00,15075.8,15002.6,,0.0,-0.6399999999999637,-0.6399999999999637
508,15073.5,2021-08-16 15:02:00,1,2021-08-16 15:31:00,15080.5,15174.3,,0.0,-0.7000000000000001,-0.7000000000000001
509,15082.8,2021-08-16 15:35:00,0,2021-08-16 16:00:00,15077.6,14987.6,,0.0,-0.5199999999998909,-0.5199999999998909
510,15085.3,2021-08-16 16:03:00,0,2021-08-16 16:48:00,15078.9,15012.0,,0.0,-0.6399999999999637,-0.6399999999999637
511,15058.6,2021-08-16 16:51:00,1,2021-08-16 19:54:00,15034.1,15034.1,Stop loss at 15034.1,0.0,2.45,2.45
512,15077.7,2021-08-16 21:01:00,1,2021-08-16 21:08:00,15095.0,15177.4,,0.0,-1.7299999999999274,-1.7299999999999274
513,15092.5,2021-08-16 21:09:00,0,2021-08-17 10:05:00,15090.2,15042.6,,-0.063,-0.29299999999992726,-0.22999999999992726
514,15090.2,2021-08-17 10:06:00,1,2021-08-18 06:04:00,15012.7,15012.7,Stop loss at 15012.7,0.013000000000000001,7.763,7.75
515,14973.4,2021-08-19 18:45:00,0,2021-08-19 20:59:00,14929.8,14895.2,,0.0,-4.360000000000037,-4.360000000000037
516,14916.0,2021-08-19 21:04:00,1,2021-08-19 21:59:00,14937.2,14965.2,,0.0,-2.120000000000073,-2.120000000000073
517,14956.1,2021-08-19 22:00:00,0,2021-08-19 22:51:00,14926.8,14876.9,,0.0,-2.9300000000001094,-2.9300000000001094
518,14916.7,2021-08-19 22:56:00,1,2021-08-20 01:53:00,14929.2,15016.7,,0.013000000000000001,-1.237,-1.25
519,14931.699999999999,2021-08-20 02:00:00,0,2021-08-20 02:49:00,14920.6,14833.8,,0.0,-1.1099999999998544,-1.1099999999998544
520,14919.8,2021-08-20 02:51:00,1,2021-08-20 03:03:00,14929.7,15012.6,,0.0,-0.9900000000001455,-0.9900000000001455
521,14933.3,2021-08-20 03:04:00,0,2021-08-20 04:41:00,14918.9,14855.3,,0.0,-1.4399999999999638,-1.4399999999999638
522,14915.9,2021-08-20 04:43:00,1,2021-08-20 05:04:00,14925.0,15012.6,,0.0,-0.9100000000000364,-0.9100000000000364
523,14929.4,2021-08-20 05:05:00,0,2021-08-20 05:42:00,14919.0,14829.1,,0.0,-1.0399999999999636,-1.0399999999999636
524,14918.2,2021-08-20 05:45:00,1,2021-08-20 06:11:00,14927.2,15017.6,,0.0,-0.9,-0.9
525,14928.9,2021-08-20 06:12:00,0,2021-08-20 06:34:00,14918.6,14831.5,,0.0,-1.0299999999999272,-1.0299999999999272
526,14915.0,2021-08-20 06:39:00,1,2021-08-20 07:15:00,14924.1,15015.0,,0.0,-0.9100000000000364,-0.9100000000000364
527,14926.6,2021-08-20 07:16:00,0,2021-08-20 07:43:00,14917.6,14825.5,,0.0,-0.9,-0.9
528,14913.6,2021-08-20 07:45:00,1,2021-08-20 09:30:00,14920.5,14996.0,,0.0,-0.6899999999999636,-0.6899999999999636
529,14912.5,2021-08-20 09:34:00,1,2021-08-20 14:40:00,14913.2,14956.3,,0.0,-0.07000000000007277,-0.07000000000007277
530,14904.2,2021-08-20 14:47:00,1,2021-08-20 15:03:00,14911.8,15001.8,,0.0,-0.7599999999998546,-0.7599999999998546
531,14914.3,2021-08-20 15:06:00,0,2021-08-26 03:23:00,15350.9,15298.1,,-0.378,43.28200000000004,43.66000000000004
532,15347.4,2021-08-26 03:24:00,1,2021-08-26 14:24:00,15356.7,15404.3,,0.0,-0.9300000000001092,-0.9300000000001092
533,15351.5,2021-08-26 14:30:00,1,2021-08-26 16:32:00,15357.5,15427.0,,0.0,-0.6000000000000001,-0.6000000000000001
534,15352.4,2021-08-26 16:36:00,1,2021-08-26 16:45:00,15358.0,15446.8,,0.0,-0.5600000000000364,-0.5600000000000364
535,15361.2,2021-08-26 16:48:00,0,2021-08-26 16:53:00,15351.8,15260.2,,0.0,-0.9400000000001456,-0.9400000000001456
536,15346.4,2021-08-26 16:58:00,1,2021-08-26 17:04:00,15360.8,15441.7,,0.0,-1.4399999999999638,-1.4399999999999638
537,15368.5,2021-08-26 17:06:00,0,2021-08-26 17:15:00,15349.8,15267.5,,0.0,-1.870000000000073,-1.870000000000073
538,15350.6,2021-08-26 17:16:00,1,2021-08-27 17:02:00,15369.4,15369.4,Stop loss at 15369.4,0.013000000000000001,-1.8669999999999274,-1.8799999999999273
539,15359.0,2021-08-27 17:03:00,0,2021-08-31 13:53:00,15578.2,15578.2,Stop loss at 15578.2,-0.252,21.668000000000074,21.920000000000073
540,15611.4,2021-09-02 02:02:00,1,2021-09-02 02:32:00,15616.2,15712.5,,0.0,-0.4800000000001092,-0.4800000000001092
541,15619.3,2021-09-02 02:39:00,0,2021-09-02 02:50:00,15613.3,15517.4,,0.0,-0.6000000000000001,-0.6000000000000001
542,15619.3,2021-09-02 02:59:00,0,2021-09-02 03:26:00,15611.7,15528.8,,0.0,-0.7599999999998546,-0.7599999999998546
543,15605.8,2021-09-02 03:27:00,1,2021-09-02 04:29:00,15617.3,15702.8,,0.0,-1.1500000000000001,-1.1500000000000001
544,15624.8,2021-09-02 04:36:00,0,2021-09-02 04:48:00,15614.4,15522.9,,0.0,-1.0399999999999636,-1.0399999999999636
545,15611.8,2021-09-02 04:55:00,1,2021-09-02 05:07:00,15617.7,15713.6,,0.0,-0.5900000000001455,-0.5900000000001455
546,15614.6,2021-09-02 05:27:00,1,2021-09-02 09:07:00,15619.0,15705.1,,0.0,-0.43999999999996364,-0.43999999999996364
547,15621.4,2021-09-02 09:08:00,0,2021-09-02 09:21:00,15614.5,15521.2,,0.0,-0.6899999999999636,-0.6899999999999636
548,15621.6,2021-09-02 09:36:00,0,2021-09-02 17:22:00,15618.8,15576.3,,0.0,-0.28000000000010916,-0.28000000000010916
549,15632.9,2021-09-02 17:24:00,0,2021-09-02 19:17:00,15614.4,15554.8,,0.0,-1.85,-1.85
550,15612.3,2021-09-02 19:18:00,1,2021-09-02 19:58:00,15621.2,15707.5,,0.0,-0.8900000000001456,-0.8900000000001456
551,15625.3,2021-09-02 20:01:00,0,2021-09-02 20:09:00,15615.3,15524.3,,0.0,-1.0,-1.0
552,15614.0,2021-09-02 20:11:00,1,2021-09-03 05:59:00,15624.7,15657.1,,0.013000000000000001,-1.057000000000073,-1.070000000000073
553,15627.5,2021-09-03 06:00:00,0,2021-09-03 06:19:00,15618.7,15525.6,,0.0,-0.8799999999999273,-0.8799999999999273
554,15618.5,2021-09-03 06:31:00,1,2021-09-03 07:25:00,15623.0,15717.6,,0.0,-0.45,-0.45
555,15625.6,2021-09-03 07:28:00,0,2021-09-03 07:34:00,15619.9,15523.7,,0.0,-0.5700000000000728,-0.5700000000000728
556,15619.8,2021-09-03 07:36:00,1,2021-09-03 08:01:00,15623.1,15720.199999999999,,0.0,-0.33000000000010915,-0.33000000000010915
557,15618.0,2021-09-03 08:09:00,1,2021-09-03 11:03:00,15626.3,15708.699999999999,,0.0,-0.8299999999999272,-0.8299999999999272
558,15627.199999999999,2021-09-03 11:06:00,0,2021-09-03 11:22:00,15620.5,15525.3,,0.0,-0.6699999999998909,-0.6699999999998909
559,15620.0,2021-09-03 11:23:00,1,2021-09-03 14:38:00,15627.0,15709.9,,0.0,-0.7000000000000001,-0.7000000000000001
560,15628.3,2021-09-03 14:39:00,0,2021-09-03 14:43:00,15622.5,15526.4,,0.0,-0.5799999999999272,-0.5799999999999272
561,15620.2,2021-09-03 14:44:00,1,2021-09-03 15:30:00,15642.4,15716.5,,0.0,-2.219999999999891,-2.219999999999891
562,15647.8,2021-09-03 15:31:00,0,2021-09-03 15:37:00,15620.9,15556.9,,0.0,-2.689999999999964,-2.689999999999964
563,15589.9,2021-09-03 15:38:00,1,2021-09-03 16:59:00,15637.4,15653.199999999999,,0.0,-4.75,-4.75
564,15641.9,2021-09-03 17:00:00,0,2021-09-03 17:21:00,15621.8,15561.9,,0.0,-2.0100000000000366,-2.0100000000000366
565,15630.7,2021-09-03 17:32:00,0,2021-09-03 17:37:00,15615.8,15537.6,,0.0,-1.4900000000001457,-1.4900000000001457
566,15616.3,2021-09-03 17:38:00,1,2021-09-03 17:56:00,15626.3,15707.7,,0.0,-1.0,-1.0
567,15629.9,2021-09-03 17:58:00,0,2021-09-03 18:00:00,15617.4,15528.9,,0.0,-1.25,-1.25
568,15619.6,2021-09-03 18:01:00,1,2021-09-03 18:07:00,15625.6,15715.2,,0.0,-0.6000000000000001,-0.6000000000000001
569,15629.1,2021-09-03 18:10:00,0,2021-09-07 12:10:00,15652.0,15606.1,,-0.252,2.037999999999964,2.2899999999999636
570,15659.5,2021-09-07 12:13:00,0,2021-09-07 12:21:00,15652.0,15560.5,,0.0,-0.75,-0.75
571,15646.4,2021-09-07 12:22:00,1,2021-09-07 15:08:00,15656.7,15724.6,,0.0,-1.0300000000001093,-1.0300000000001093
572,15653.7,2021-09-07 15:16:00,1,2021-09-07 15:27:00,15657.2,15753.7,,0.0,-0.35000000000000003,-0.35000000000000003
573,15661.6,2021-09-07 15:29:00,0,2021-09-07 15:49:00,15654.0,15559.7,,0.0,-0.7600000000000364,-0.7600000000000364
574,15644.5,2021-09-07 15:50:00,1,2021-09-07 16:30:00,15662.0,15739.1,,0.0,-1.75,-1.75
575,15664.2,2021-09-07 16:31:00,0,2021-09-07 16:32:00,15645.6,15563.2,,0.0,-1.8600000000000365,-1.8600000000000365
576,15645.0,2021-09-07 16:33:00,1,2021-09-07 16:41:00,15659.1,15734.6,,0.0,-1.4100000000000366,-1.4100000000000366
577,15654.0,2021-09-07 16:44:00,1,2021-09-07 17:40:00,15660.1,15712.2,,0.0,-0.6100000000000364,-0.6100000000000364
578,15662.7,2021-09-07 17:43:00,0,2021-09-07 18:09:00,15655.6,15575.0,,0.0,-0.7100000000000364,-0.7100000000000364
579,15650.9,2021-09-07 18:11:00,1,2021-09-07 18:38:00,15661.4,15737.1,,0.0,-1.05,-1.05
580,15663.4,2021-09-07 18:39:00,0,2021-09-08 02:14:00,15664.5,15600.0,,-0.063,0.04700000000003639,0.11000000000003639
581,15671.1,2021-09-08 02:37:00,0,2021-09-08 02:51:00,15664.4,15569.9,,0.0,-0.6700000000000728,-0.6700000000000728
582,15661.3,2021-09-08 02:54:00,1,2021-09-08 03:00:00,15668.2,15762.1,,0.0,-0.6900000000001456,-0.6900000000001456
583,15674.3,2021-09-08 03:05:00,0,2021-09-08 08:09:00,15671.7,15590.2,,0.0,-0.2599999999998545,-0.2599999999998545
584,15669.6,2021-09-08 08:14:00,1,2021-09-08 08:19:00,15675.7,15769.6,,0.0,-0.6100000000000364,-0.6100000000000364
585,15678.3,2021-09-08 08:20:00,0,2021-09-08 09:38:00,15671.2,15583.8,,0.0,-0.7099999999998545,-0.7099999999998545
586,15671.2,2021-09-08 09:39:00,1,2021-09-08 14:12:00,15676.7,15712.199999999999,,0.0,-0.55,-0.55
587,15677.199999999999,2021-09-08 14:13:00,0,2021-09-08 14:21:00,15669.7,15578.4,,0.0,-0.7499999999998181,-0.7499999999998181
588,15669.4,2021-09-08 14:22:00,1,2021-09-08 15:02:00,15675.4,15768.8,,0.0,-0.6000000000000001,-0.6000000000000001
589,15677.699999999999,2021-09-08 15:03:00,0,2021-09-08 15:08:00,15669.4,15576.7,,0.0,-0.8299999999999272,-0.8299999999999272
590,15663.4,2021-09-08 15:09:00,1,2021-09-09 15:50:00,15630.1,15630.1,Stop loss at 15630.1,0.013000000000000001,3.342999999999927,3.3299999999999272
591,15649.4,2021-09-09 16:35:00,0,2021-09-09 18:23:00,15630.2,15573.1,,0.0,-1.919999999999891,-1.919999999999891
592,15627.6,2021-09-09 18:24:00,1,2021-09-09 19:35:00,15636.3,15713.5,,0.0,-0.8699999999998909,-0.8699999999998909
593,15637.0,2021-09-09 19:37:00,0,2021-09-09 19:52:00,15628.6,15537.3,,0.0,-0.8399999999999637,-0.8399999999999637
594,15627.5,2021-09-09 19:55:00,1,2021-09-09 20:14:00,15636.2,15719.7,,0.0,-0.8700000000000728,-0.8700000000000728
595,15636.9,2021-09-09 20:15:00,0,2021-09-09 20:18:00,15626.6,15535.9,,0.0,-1.0299999999999272,-1.0299999999999272
596,15621.2,2021-09-09 20:19:00,1,2021-09-10 11:07:00,15612.5,15657.199999999999,,0.013000000000000001,0.8830000000000728,0.8700000000000728
597,15614.699999999999,2021-09-10 11:20:00,0,2021-09-10 17:30:00,15595.3,15561.7,,0.0,-1.9399999999999638,-1.9399999999999638
598,15585.2,2021-09-10 17:31:00,1,2021-09-10 20:14:00,15604.1,15632.8,,0.0,-1.8899999999999637,-1.8899999999999637
599,15597.9,2021-09-10 20:17:00,1,2021-09-13 13:29:00,15517.3,15517.3,Stop loss at 15517.3,0.039,8.099000000000036,8.060000000000036
600,15529.0,2021-09-13 16:35:00,1,2021-09-14 01:50:00,15452.5,15453.3,Stop loss at 15452.5,0.013000000000000001,7.663,7.65
601,15489.3,2021-09-14 15:38:00,1,2021-09-14 16:24:00,15495.4,15583.4,,0.0,-0.6100000000000364,-0.6100000000000364
602,15500.3,2021-09-14 16:27:00,0,2021-09-14 16:39:00,15473.8,15423.5,,0.0,-2.6500000000000004,-2.6500000000000004
603,15477.4,2021-09-14 16:42:00,1,2021-09-14 19:01:00,15490.7,15500.6,,0.0,-1.3300000000001093,-1.3300000000001093
604,15480.2,2021-09-14 19:06:00,1,2021-09-15 19:40:00,15421.3,15421.3,Stop loss at 15421.3,0.013000000000000001,5.903000000000146,5.890000000000146
605,15449.3,2021-09-15 19:56:00,0,2021-09-16 16:30:00,15437.2,15419.8,,-0.063,-1.2729999999998545,-1.2099999999998545
606,15477.8,2021-09-16 16:33:00,0,2021-09-16 16:40:00,15435.3,15376.8,,0.0,-4.25,-4.25
607,15431.1,2021-09-16 16:43:00,1,2021-09-16 19:44:00,15443.0,15472.5,,0.0,-1.1899999999999638,-1.1899999999999638
608,15444.9,2021-09-16 19:47:00,0,2021-09-16 19:49:00,15437.1,15343.9,,0.0,-0.7799999999999273,-0.7799999999999273
609,15436.0,2021-09-16 19:52:00,1,2021-09-16 20:19:00,15442.1,15526.6,,0.0,-0.6100000000000364,-0.6100000000000364
610,15447.7,2021-09-16 20:20:00,0,2021-09-16 20:31:00,15435.0,15346.7,,0.0,-1.2700000000000728,-1.2700000000000728
