<DATE>	<TIME>	<OPEN>	<HIGH>	<LOW>	<CLOSE>	<TICKVOL>	<VOL>	<SPREAD>
2021.11.05	18:00:00	1.15280	1.15433	1.15258	1.15418	1737	0	0
2021.11.05	18:30:00	1.15420	1.15563	1.15414	1.15524	2514	0	0
2021.11.05	19:00:00	1.15523	1.15579	1.15493	1.15563	1840	0	0
2021.11.05	19:30:00	1.15563	1.15666	1.15561	1.15634	1393	0	0
2021.11.05	20:00:00	1.15633	1.15683	1.15594	1.15594	907	0	0
2021.11.05	20:30:00	1.15594	1.15622	1.15566	1.15567	906	0	0
2021.11.05	21:00:00	1.15567	1.15579	1.15514	1.15524	693	0	0
2021.11.05	21:30:00	1.15523	1.15550	1.15483	1.15499	581	0	0
2021.11.05	22:00:00	1.15498	1.15664	1.15496	1.15650	845	0	0
2021.11.05	22:30:00	1.15649	1.15689	1.15629	1.15681	518	0	0
2021.11.05	23:00:00	1.15681	1.15698	1.15660	1.15688	274	0	0
2021.11.05	23:30:00	1.15687	1.15732	1.15650	1.15663	438	0	0
2021.11.08	00:00:00	1.15569	1.15636	1.15528	1.15615	877	0	11
2021.11.08	00:30:00	1.15615	1.15638	1.15615	1.15616	206	0	5
2021.11.08	01:00:00	1.15646	1.15676	1.15630	1.15653	599	0	0
2021.11.08	01:30:00	1.15653	1.15699	1.15647	1.15682	337	0	0
2021.11.08	02:00:00	1.15682	1.15682	1.15645	1.15657	342	0	0
2021.11.08	02:30:00	1.15656	1.15666	1.15583	1.15607	451	0	0
2021.11.08	03:00:00	1.15607	1.15626	1.15576	1.15592	616	0	0
2021.11.08	03:30:00	1.15591	1.15593	1.15541	1.15549	575	0	0
2021.11.08	04:00:00	1.15549	1.15570	1.15531	1.15551	528	0	0
2021.11.08	04:30:00	1.15551	1.15592	1.15541	1.15592	519	0	0
2021.11.08	05:00:00	1.15592	1.15622	1.15587	1.15616	426	0	0
2021.11.08	05:30:00	1.15616	1.15624	1.15575	1.15578	455	0	0
2021.11.08	06:00:00	1.15579	1.15591	1.15568	1.15586	581	0	0
2021.11.08	06:30:00	1.15586	1.15632	1.15571	1.15612	510	0	0
2021.11.08	07:00:00	1.15611	1.15627	1.15605	1.15621	437	0	0
2021.11.08	07:30:00	1.15621	1.15630	1.15596	1.15601	612	0	0
2021.11.08	08:00:00	1.15600	1.15688	1.15600	1.15650	1068	0	0
2021.11.08	08:30:00	1.15649	1.15672	1.15626	1.15636	467	0	0
2021.11.08	09:00:00	1.15638	1.15661	1.15625	1.15630	1242	0	0
2021.11.08	09:30:00	1.15630	1.15630	1.15511	1.15595	1208	0	0
2021.11.08	10:00:00	1.15598	1.15637	1.15505	1.15536	1761	0	0
2021.11.08	10:30:00	1.15536	1.15739	1.15522	1.15704	1953	0	0
2021.11.08	11:00:00	1.15705	1.15761	1.15666	1.15683	1858	0	0
2021.11.08	11:30:00	1.15683	1.15732	1.15607	1.15613	1112	0	0
2021.11.08	12:00:00	1.15612	1.15619	1.15552	1.15609	1002	0	0
2021.11.08	12:30:00	1.15609	1.15698	1.15604	1.15674	1217	0	0
2021.11.08	13:00:00	1.15674	1.15742	1.15637	1.15637	1050	0	0
2021.11.08	13:30:00	1.15637	1.15737	1.15618	1.15715	696	0	0
2021.11.08	14:00:00	1.15715	1.15767	1.15710	1.15761	935	0	0
2021.11.08	14:30:00	1.15761	1.15801	1.15746	1.15760	1295	0	0
2021.11.08	15:00:00	1.15761	1.15832	1.15756	1.15808	1417	0	0
2021.11.08	15:30:00	1.15808	1.15827	1.15677	1.15686	1315	0	0
2021.11.08	16:00:00	1.15688	1.15791	1.15642	1.15709	2113	0	0
2021.11.08	16:30:00	1.15712	1.15776	1.15702	1.15752	1783	0	0
2021.11.08	17:00:00	1.15752	1.15947	1.15736	1.15929	1752	0	0
2021.11.08	17:30:00	1.15928	1.15934	1.15850	1.15889	1571	0	0
2021.11.08	18:00:00	1.15888	1.15903	1.15847	1.15887	900	0	0
2021.11.08	18:30:00	1.15887	1.15948	1.15868	1.15912	1408	0	0
2021.11.08	19:00:00	1.15912	1.15921	1.15885	1.15895	566	0	0
2021.11.08	19:30:00	1.15895	1.15909	1.15838	1.15860	598	0	0
2021.11.08	20:00:00	1.15860	1.15892	1.15836	1.15879	899	0	0
2021.11.08	20:30:00	1.15879	1.15886	1.15860	1.15874	363	0	0
2021.11.08	21:00:00	1.15874	1.15897	1.15861	1.15864	448	0	0
2021.11.08	21:30:00	1.15864	1.15897	1.15864	1.15891	563	0	0
2021.11.08	22:00:00	1.15891	1.15908	1.15827	1.15886	996	0	0
2021.11.08	22:30:00	1.15885	1.15912	1.15875	1.15890	905	0	0
2021.11.08	23:00:00	1.15890	1.15914	1.15881	1.15886	335	0	0
2021.11.08	23:30:00	1.15883	1.15891	1.15859	1.15869	340	0	0
2021.11.09	00:00:00	1.15847	1.15875	1.15839	1.15862	86	0	34
2021.11.09	00:30:00	1.15862	1.15888	1.15850	1.15850	427	0	4
2021.11.09	01:00:00	1.15851	1.15876	1.15849	1.15849	380	0	0
2021.11.09	01:30:00	1.15849	1.15878	1.15849	1.15877	277	0	0
2021.11.09	02:00:00	1.15878	1.15908	1.15851	1.15851	624	0	0
2021.11.09	02:30:00	1.15851	1.15858	1.15791	1.15810	738	0	0
2021.11.09	03:00:00	1.15810	1.15862	1.15794	1.15841	794	0	0
2021.11.09	03:30:00	1.15842	1.15846	1.15772	1.15801	1472	0	0
2021.11.09	04:00:00	1.15802	1.15876	1.15795	1.15838	1480	0	0
2021.11.09	04:30:00	1.15838	1.15858	1.15816	1.15847	1202	0	0
2021.11.09	05:00:00	1.15848	1.15887	1.15835	1.15867	1144	0	0
2021.11.09	05:30:00	1.15867	1.15872	1.15834	1.15852	1407	0	0
2021.11.09	06:00:00	1.15851	1.15953	1.15851	1.15934	1163	0	0
2021.11.09	06:30:00	1.15935	1.15995	1.15929	1.15971	941	0	0
2021.11.09	07:00:00	1.15971	1.16014	1.15969	1.16006	809	0	0
2021.11.09	07:30:00	1.16006	1.16064	1.15996	1.15997	1009	0	0
2021.11.09	08:00:00	1.15996	1.16064	1.15994	1.16036	692	0	0
2021.11.09	08:30:00	1.16035	1.16036	1.15969	1.15973	848	0	0
2021.11.09	09:00:00	1.15972	1.16032	1.15953	1.15957	1573	0	0
2021.11.09	09:30:00	1.15958	1.15962	1.15910	1.15961	1442	0	0
2021.11.09	10:00:00	1.15962	1.15967	1.15802	1.15835	1545	0	0
2021.11.09	10:30:00	1.15835	1.15909	1.15834	1.15895	959	0	0
2021.11.09	11:00:00	1.15897	1.15916	1.15834	1.15877	1050	0	0
2021.11.09	11:30:00	1.15875	1.15946	1.15866	1.15935	823	0	0
2021.11.09	12:00:00	1.15932	1.15985	1.15901	1.15961	1247	0	0
2021.11.09	12:30:00	1.15961	1.15972	1.15901	1.15907	1354	0	0
2021.11.09	13:00:00	1.15906	1.15960	1.15889	1.15892	725	0	0
2021.11.09	13:30:00	1.15892	1.15929	1.15782	1.15797	1229	0	0
2021.11.09	14:00:00	1.15799	1.15819	1.15746	1.15781	1157	0	0
2021.11.09	14:30:00	1.15783	1.15791	1.15715	1.15721	1009	0	0
2021.11.09	15:00:00	1.15722	1.15788	1.15698	1.15782	1383	0	0
2021.11.09	15:30:00	1.15781	1.15964	1.15752	1.15961	2651	0	0
2021.11.09	16:00:00	1.15959	1.16001	1.15870	1.15939	2114	0	0
2021.11.09	16:30:00	1.15939	1.16090	1.15939	1.16006	2593	0	0
2021.11.09	17:00:00	1.16005	1.16022	1.15770	1.15801	2780	0	0
2021.11.09	17:30:00	1.15800	1.15870	1.15756	1.15848	2241	0	0
2021.11.09	18:00:00	1.15847	1.15859	1.15714	1.15766	2005	0	0
2021.11.09	18:30:00	1.15767	1.15876	1.15746	1.15873	1673	0	0
2021.11.09	19:00:00	1.15872	1.15934	1.15863	1.15910	1875	0	0
2021.11.09	19:30:00	1.15910	1.15939	1.15887	1.15917	1145	0	0
2021.11.09	20:00:00	1.15917	1.15940	1.15872	1.15911	1545	0	0
2021.11.09	20:30:00	1.15912	1.15918	1.15873	1.15899	718	0	0
2021.11.09	21:00:00	1.15899	1.15936	1.15886	1.15935	489	0	0
2021.11.09	21:30:00	1.15935	1.15948	1.15915	1.15942	522	0	0
2021.11.09	22:00:00	1.15942	1.15985	1.15931	1.15932	886	0	0
2021.11.09	22:30:00	1.15931	1.15971	1.15922	1.15959	1012	0	0
2021.11.09	23:00:00	1.15959	1.15968	1.15942	1.15947	399	0	0
2021.11.09	23:30:00	1.15947	1.15953	1.15934	1.15943	310	0	0
2021.11.10	00:00:00	1.15917	1.15923	1.15904	1.15914	206	0	4
2021.11.10	00:30:00	1.15915	1.15936	1.15906	1.15919	537	0	4
2021.11.10	01:00:00	1.15925	1.15946	1.15921	1.15926	267	0	0
2021.11.10	01:30:00	1.15926	1.15946	1.15923	1.15940	668	0	0
2021.11.10	02:00:00	1.15940	1.15953	1.15916	1.15931	504	0	0
2021.11.10	02:30:00	1.15931	1.15941	1.15908	1.15912	367	0	0
2021.11.10	03:00:00	1.15913	1.15951	1.15894	1.15920	775	0	0
2021.11.10	03:30:00	1.15920	1.15936	1.15882	1.15915	1319	0	0
2021.11.10	04:00:00	1.15915	1.15922	1.15874	1.15889	911	0	0
2021.11.10	04:30:00	1.15889	1.15892	1.15833	1.15853	860	0	0
2021.11.10	05:00:00	1.15852	1.15869	1.15827	1.15867	408	0	0
2021.11.10	05:30:00	1.15867	1.15875	1.15834	1.15842	363	0	0
2021.11.10	06:00:00	1.15842	1.15847	1.15816	1.15819	451	0	0
2021.11.10	06:30:00	1.15820	1.15848	1.15819	1.15841	544	0	0
2021.11.10	07:00:00	1.15841	1.15851	1.15790	1.15815	692	0	0
2021.11.10	07:30:00	1.15815	1.15815	1.15769	1.15777	723	0	0
2021.11.10	08:00:00	1.15776	1.15804	1.15770	1.15786	436	0	0
2021.11.10	08:30:00	1.15786	1.15822	1.15767	1.15798	675	0	0
2021.11.10	09:00:00	1.15798	1.15801	1.15701	1.15721	1361	0	0
2021.11.10	09:30:00	1.15720	1.15722	1.15578	1.15686	1756	0	0
2021.11.10	10:00:00	1.15685	1.15730	1.15663	1.15690	1720	0	0
2021.11.10	10:30:00	1.15689	1.15712	1.15620	1.15638	1734	0	0
2021.11.10	11:00:00	1.15637	1.15682	1.15595	1.15677	1458	0	0
2021.11.10	11:30:00	1.15677	1.15822	1.15676	1.15776	2118	0	0
2021.11.10	12:00:00	1.15778	1.15811	1.15764	1.15787	1289	0	0
2021.11.10	12:30:00	1.15787	1.15805	1.15715	1.15721	1176	0	0
2021.11.10	13:00:00	1.15720	1.15721	1.15526	1.15561	1472	0	0
2021.11.10	13:30:00	1.15561	1.15562	1.15457	1.15493	1392	0	0
2021.11.10	14:00:00	1.15493	1.15536	1.15470	1.15488	1119	0	0
2021.11.10	14:30:00	1.15489	1.15591	1.15453	1.15583	1257	0	0
2021.11.10	15:00:00	1.15583	1.15616	1.15534	1.15572	1920	0	0
2021.11.10	15:30:00	1.15569	1.15644	1.15332	1.15533	4905	0	0
2021.11.10	16:00:00	1.15533	1.15689	1.15533	1.15636	3662	0	0
2021.11.10	16:30:00	1.15636	1.15743	1.15497	1.15609	3839	0	0
2021.11.10	17:00:00	1.15613	1.15632	1.15278	1.15293	2945	0	0
2021.11.10	17:30:00	1.15291	1.15291	1.15112	1.15188	2957	0	0
2021.11.10	18:00:00	1.15187	1.15347	1.15176	1.15252	2164	0	0
2021.11.10	18:30:00	1.15251	1.15270	1.15146	1.15194	2047	0	0
2021.11.10	19:00:00	1.15191	1.15194	1.15057	1.15111	1558	0	0
2021.11.10	19:30:00	1.15111	1.15170	1.15101	1.15122	1331	0	0
2021.11.10	20:00:00	1.15123	1.15158	1.14820	1.14934	3826	0	0
2021.11.10	20:30:00	1.14934	1.15002	1.14871	1.14986	1871	0	0
2021.11.10	21:00:00	1.14986	1.14988	1.14892	1.14897	1771	0	0
2021.11.10	21:30:00	1.14896	1.14940	1.14828	1.14836	1908	0	0
2021.11.10	22:00:00	1.14835	1.14861	1.14810	1.14843	1187	0	0
2021.11.10	22:30:00	1.14842	1.14845	1.14778	1.14779	1259	0	0
2021.11.10	23:00:00	1.14779	1.14805	1.14763	1.14797	414	0	0
2021.11.10	23:30:00	1.14797	1.14808	1.14758	1.14761	530	0	0
2021.11.11	00:00:00	1.14763	1.14809	1.14757	1.14783	161	0	10
2021.11.11	00:30:00	1.14779	1.14828	1.14778	1.14789	468	0	9
2021.11.11	01:00:00	1.14789	1.14823	1.14779	1.14820	429	0	0
2021.11.11	01:30:00	1.14820	1.14870	1.14819	1.14857	638	0	0
2021.11.11	02:00:00	1.14857	1.14876	1.14796	1.14856	517	0	0
2021.11.11	02:30:00	1.14852	1.14855	1.14795	1.14801	777	0	0
2021.11.11	03:00:00	1.14800	1.14816	1.14731	1.14787	1165	0	0
2021.11.11	03:30:00	1.14787	1.14839	1.14768	1.14793	787	0	0
2021.11.11	04:00:00	1.14793	1.14846	1.14756	1.14763	456	0	0
2021.11.11	04:30:00	1.14763	1.14808	1.14676	1.14686	539	0	0
2021.11.11	05:00:00	1.14686	1.14752	1.14647	1.14741	749	0	0
2021.11.11	05:30:00	1.14741	1.14785	1.14737	1.14762	607	0	0
2021.11.11	06:00:00	1.14763	1.14765	1.14707	1.14732	479	0	0
2021.11.11	06:30:00	1.14733	1.14806	1.14727	1.14805	615	0	0
2021.11.11	07:00:00	1.14806	1.14806	1.14752	1.14784	619	0	0
2021.11.11	07:30:00	1.14784	1.14798	1.14753	1.14792	259	0	0
2021.11.11	08:00:00	1.14793	1.14826	1.14773	1.14818	581	0	0
2021.11.11	08:30:00	1.14815	1.14849	1.14794	1.14800	1140	0	0
2021.11.11	09:00:00	1.14801	1.14822	1.14761	1.14772	1308	0	0
2021.11.11	09:30:00	1.14771	1.14771	1.14602	1.14602	1065	0	0
2021.11.11	10:00:00	1.14603	1.14637	1.14539	1.14627	1484	0	0
2021.11.11	10:30:00	1.14626	1.14766	1.14621	1.14715	1681	0	0
2021.11.11	11:00:00	1.14714	1.14714	1.14590	1.14603	1636	0	0
2021.11.11	11:30:00	1.14603	1.14649	1.14563	1.14631	1349	0	0
2021.11.11	12:00:00	1.14628	1.14746	1.14627	1.14706	1795	0	0
2021.11.11	12:30:00	1.14706	1.14736	1.14595	1.14616	1683	0	0
2021.11.11	13:00:00	1.14616	1.14651	1.14541	1.14631	1367	0	0
2021.11.11	13:30:00	1.14632	1.14724	1.14615	1.14700	1205	0	0
2021.11.11	14:00:00	1.14700	1.14749	1.14651	1.14684	1199	0	0
2021.11.11	14:30:00	1.14685	1.14695	1.14615	1.14630	1157	0	0
2021.11.11	15:00:00	1.14629	1.14655	1.14568	1.14574	1408	0	0
2021.11.11	15:30:00	1.14575	1.14661	1.14557	1.14597	1197	0	0
2021.11.11	16:00:00	1.14597	1.14703	1.14569	1.14693	1114	0	0
2021.11.11	16:30:00	1.14698	1.14739	1.14602	1.14692	1465	0	0
2021.11.11	17:00:00	1.14692	1.14693	1.14620	1.14687	1038	0	0
2021.11.11	17:30:00	1.14687	1.14771	1.14672	1.14741	1100	0	0
2021.11.11	18:00:00	1.14744	1.14756	1.14659	1.14681	919	0	0
2021.11.11	18:30:00	1.14682	1.14689	1.14597	1.14619	554	0	0
2021.11.11	19:00:00	1.14621	1.14688	1.14581	1.14597	1089	0	0
2021.11.11	19:30:00	1.14597	1.14626	1.14502	1.14514	594	0	0
2021.11.11	20:00:00	1.14512	1.14528	1.14463	1.14488	845	0	0
2021.11.11	20:30:00	1.14486	1.14523	1.14478	1.14487	318	0	0
2021.11.11	21:00:00	1.14488	1.14513	1.14456	1.14481	1009	0	0
2021.11.11	21:30:00	1.14480	1.14501	1.14447	1.14451	496	0	0
2021.11.11	22:00:00	1.14452	1.14489	1.14431	1.14482	516	0	0
2021.11.11	22:30:00	1.14482	1.14489	1.14450	1.14470	588	0	0
2021.11.11	23:00:00	1.14470	1.14493	1.14453	1.14492	264	0	0
2021.11.11	23:30:00	1.14491	1.14497	1.14466	1.14489	298	0	0
2021.11.12	00:00:00	1.14508	1.14521	1.14450	1.14451	147	0	7
2021.11.12	00:30:00	1.14451	1.14493	1.14451	1.14487	98	0	6
2021.11.12	01:00:00	1.14487	1.14490	1.14462	1.14482	319	0	0
2021.11.12	01:30:00	1.14483	1.14485	1.14464	1.14475	576	0	0
2021.11.12	02:00:00	1.14476	1.14485	1.14423	1.14424	863	0	0
2021.11.12	02:30:00	1.14423	1.14466	1.14406	1.14410	1061	0	0
2021.11.12	03:00:00	1.14408	1.14426	1.14369	1.14372	904	0	0
2021.11.12	03:30:00	1.14371	1.14393	1.14361	1.14387	927	0	0
2021.11.12	04:00:00	1.14387	1.14396	1.14362	1.14384	336	0	0
2021.11.12	04:30:00	1.14384	1.14428	1.14372	1.14407	488	0	0
2021.11.12	05:00:00	1.14407	1.14407	1.14366	1.14383	331	0	0
2021.11.12	05:30:00	1.14383	1.14402	1.14377	1.14392	347	0	0
2021.11.12	06:00:00	1.14392	1.14395	1.14374	1.14392	624	0	0
2021.11.12	06:30:00	1.14392	1.14417	1.14387	1.14417	685	0	0
2021.11.12	07:00:00	1.14418	1.14418	1.14391	1.14408	715	0	0
2021.11.12	07:30:00	1.14407	1.14444	1.14406	1.14440	1033	0	0
2021.11.12	08:00:00	1.14438	1.14442	1.14405	1.14425	993	0	0
2021.11.12	08:30:00	1.14425	1.14456	1.14424	1.14453	623	0	0
2021.11.12	09:00:00	1.14450	1.14475	1.14413	1.14462	1367	0	0
2021.11.12	09:30:00	1.14460	1.14560	1.14453	1.14507	1042	0	0
2021.11.12	10:00:00	1.14508	1.14527	1.14432	1.14464	1238	0	0
2021.11.12	10:30:00	1.14464	1.14551	1.14444	1.14542	1359	0	0
2021.11.12	11:00:00	1.14540	1.14543	1.14387	1.14442	1670	0	0
2021.11.12	11:30:00	1.14443	1.14454	1.14375	1.14426	1577	0	0
2021.11.12	12:00:00	1.14426	1.14476	1.14376	1.14462	1653	0	0
2021.11.12	12:30:00	1.14464	1.14488	1.14412	1.14416	1388	0	0
2021.11.12	13:00:00	1.14417	1.14460	1.14392	1.14443	1060	0	0
2021.11.12	13:30:00	1.14441	1.14528	1.14441	1.14498	1124	0	0
2021.11.12	14:00:00	1.14497	1.14549	1.14462	1.14538	1177	0	0
2021.11.12	14:30:00	1.14538	1.14552	1.14459	1.14476	1670	0	0
2021.11.12	15:00:00	1.14479	1.14536	1.14455	1.14509	1781	0	0
2021.11.12	15:30:00	1.14510	1.14517	1.14450	1.14457	1614	0	0
2021.11.12	16:00:00	1.14457	1.14491	1.14390	1.14411	1553	0	0
2021.11.12	16:30:00	1.14411	1.14412	1.14329	1.14369	1597	0	0
2021.11.12	17:00:00	1.14368	1.14621	1.14368	1.14507	3365	0	0
2021.11.12	17:30:00	1.14508	1.14521	1.14397	1.14443	1803	0	0
2021.11.12	18:00:00	1.14440	1.14519	1.14419	1.14497	1322	0	0
2021.11.12	18:30:00	1.14497	1.14513	1.14419	1.14424	1110	0	0
2021.11.12	19:00:00	1.14424	1.14474	1.14411	1.14441	783	0	0
2021.11.12	19:30:00	1.14441	1.14508	1.14440	1.14492	687	0	0
2021.11.12	20:00:00	1.14491	1.14519	1.14467	1.14481	777	0	0
2021.11.12	20:30:00	1.14481	1.14514	1.14465	1.14472	371	0	0
2021.11.12	21:00:00	1.14472	1.14494	1.14461	1.14463	384	0	0
2021.11.12	21:30:00	1.14464	1.14466	1.14425	1.14432	489	0	0
2021.11.12	22:00:00	1.14431	1.14464	1.14423	1.14437	305	0	0
2021.11.12	22:30:00	1.14437	1.14471	1.14431	1.14463	320	0	0
2021.11.12	23:00:00	1.14463	1.14468	1.14420	1.14420	248	0	0
2021.11.12	23:30:00	1.14420	1.14437	1.14414	1.14433	198	0	1
2021.11.15	00:00:00	1.14467	1.14467	1.14432	1.14441	79	0	9
2021.11.15	00:30:00	1.14441	1.14443	1.14426	1.14428	116	0	5
2021.11.15	01:00:00	1.14433	1.14447	1.14421	1.14422	533	0	0
2021.11.15	01:30:00	1.14423	1.14431	1.14412	1.14413	276	0	0
2021.11.15	02:00:00	1.14412	1.14454	1.14412	1.14436	818	0	0
2021.11.15	02:30:00	1.14436	1.14469	1.14426	1.14458	950	0	0
2021.11.15	03:00:00	1.14458	1.14464	1.14426	1.14463	748	0	0
2021.11.15	03:30:00	1.14463	1.14600	1.14463	1.14597	891	0	0
2021.11.15	04:00:00	1.14597	1.14640	1.14555	1.14572	946	0	0
2021.11.15	04:30:00	1.14572	1.14600	1.14552	1.14597	380	0	0
2021.11.15	05:00:00	1.14597	1.14602	1.14577	1.14591	294	0	0
2021.11.15	05:30:00	1.14589	1.14614	1.14571	1.14579	276	0	0
2021.11.15	06:00:00	1.14579	1.14591	1.14565	1.14585	270	0	0
2021.11.15	06:30:00	1.14585	1.14590	1.14556	1.14557	382	0	0
2021.11.15	07:00:00	1.14557	1.14574	1.14554	1.14566	323	0	0
2021.11.15	07:30:00	1.14566	1.14632	1.14551	1.14601	443	0	0
2021.11.15	08:00:00	1.14602	1.14621	1.14550	1.14566	727	0	0
2021.11.15	08:30:00	1.14566	1.14592	1.14535	1.14588	403	0	0
2021.11.15	09:00:00	1.14582	1.14613	1.14542	1.14569	1343	0	0
2021.11.15	09:30:00	1.14568	1.14571	1.14490	1.14502	1630	0	0
2021.11.15	10:00:00	1.14502	1.14526	1.14456	1.14506	1437	0	0
2021.11.15	10:30:00	1.14506	1.14543	1.14368	1.14488	1509	0	0
2021.11.15	11:00:00	1.14487	1.14512	1.14452	1.14481	1119	0	0
2021.11.15	11:30:00	1.14481	1.14538	1.14467	1.14485	1179	0	0
2021.11.15	12:00:00	1.14485	1.14518	1.14446	1.14505	1684	0	0
2021.11.15	12:30:00	1.14504	1.14565	1.14462	1.14476	1571	0	0
2021.11.15	13:00:00	1.14476	1.14504	1.14426	1.14427	1048	0	0
2021.11.15	13:30:00	1.14427	1.14552	1.14423	1.14501	1153	0	0
2021.11.15	14:00:00	1.14502	1.14534	1.14461	1.14503	959	0	0
2021.11.15	14:30:00	1.14502	1.14543	1.14403	1.14407	1283	0	0
2021.11.15	15:00:00	1.14407	1.14480	1.14403	1.14464	1134	0	0
2021.11.15	15:30:00	1.14464	1.14465	1.14392	1.14458	1302	0	0
2021.11.15	16:00:00	1.14457	1.14461	1.14341	1.14398	1501	0	0
2021.11.15	16:30:00	1.14398	1.14440	1.14344	1.14378	1939	0	0
2021.11.15	17:00:00	1.14376	1.14451	1.14312	1.14323	2331	0	0
2021.11.15	17:30:00	1.14323	1.14328	1.14179	1.14202	1827	0	0
2021.11.15	18:00:00	1.14201	1.14241	1.14152	1.14212	1322	0	0
2021.11.15	18:30:00	1.14212	1.14242	1.14151	1.14210	1289	0	0
2021.11.15	19:00:00	1.14211	1.14211	1.13804	1.13891	1947	0	0
2021.11.15	19:30:00	1.13890	1.13911	1.13809	1.13857	1510	0	0
2021.11.15	20:00:00	1.13857	1.13878	1.13779	1.13857	1050	0	0
2021.11.15	20:30:00	1.13856	1.13869	1.13799	1.13846	546	0	0
2021.11.15	21:00:00	1.13847	1.13899	1.13843	1.13881	319	0	0
2021.11.15	21:30:00	1.13886	1.13900	1.13847	1.13856	615	0	0
2021.11.15	22:00:00	1.13857	1.13869	1.13688	1.13696	1019	0	0
2021.11.15	22:30:00	1.13696	1.13709	1.13563	1.13603	1039	0	0
2021.11.15	23:00:00	1.13602	1.13702	1.13602	1.13697	493	0	0
2021.11.15	23:30:00	1.13696	1.13719	1.13664	1.13667	407	0	0
2021.11.16	00:00:00	1.13677	1.13688	1.13611	1.13653	167	0	9
2021.11.16	00:30:00	1.13653	1.13697	1.13635	1.13649	324	0	2
2021.11.16	01:00:00	1.13670	1.13724	1.13670	1.13719	493	0	0
2021.11.16	01:30:00	1.13718	1.13720	1.13595	1.13670	624	0	0
2021.11.16	02:00:00	1.13669	1.13751	1.13661	1.13732	961	0	0
2021.11.16	02:30:00	1.13732	1.13783	1.13720	1.13735	505	0	0
2021.11.16	03:00:00	1.13735	1.13787	1.13735	1.13744	1124	0	0
2021.11.16	03:30:00	1.13744	1.13796	1.13712	1.13790	1343	0	0
2021.11.16	04:00:00	1.13790	1.13832	1.13771	1.13820	592	0	0
2021.11.16	04:30:00	1.13820	1.13857	1.13811	1.13832	1004	0	0
2021.11.16	05:00:00	1.13832	1.13844	1.13817	1.13829	949	0	0
2021.11.16	05:30:00	1.13828	1.13842	1.13788	1.13823	659	0	0
2021.11.16	06:00:00	1.13824	1.13833	1.13792	1.13807	956	0	0
2021.11.16	06:30:00	1.13806	1.13840	1.13792	1.13837	735	0	0
2021.11.16	07:00:00	1.13836	1.13846	1.13781	1.13781	520	0	0
2021.11.16	07:30:00	1.13781	1.13792	1.13756	1.13771	650	0	0
2021.11.16	08:00:00	1.13771	1.13822	1.13749	1.13749	576	0	0
2021.11.16	08:30:00	1.13749	1.13785	1.13743	1.13776	720	0	0
2021.11.16	09:00:00	1.13777	1.13796	1.13683	1.13699	1600	0	0
2021.11.16	09:30:00	1.13699	1.13798	1.13691	1.13796	1399	0	0
2021.11.16	10:00:00	1.13796	1.13798	1.13688	1.13747	1304	0	0
2021.11.16	10:30:00	1.13748	1.13768	1.13712	1.13749	978	0	0
2021.11.16	11:00:00	1.13749	1.13749	1.13578	1.13617	1406	0	0
2021.11.16	11:30:00	1.13616	1.13648	1.13582	1.13611	1640	0	0
2021.11.16	12:00:00	1.13611	1.13633	1.13549	1.13557	1106	0	0
2021.11.16	12:30:00	1.13557	1.13619	1.13516	1.13617	1653	0	0
2021.11.16	13:00:00	1.13615	1.13724	1.13601	1.13724	1254	0	0
2021.11.16	13:30:00	1.13720	1.13723	1.13671	1.13672	1262	0	0
2021.11.16	14:00:00	1.13673	1.13713	1.13659	1.13708	1340	0	0
2021.11.16	14:30:00	1.13709	1.13720	1.13585	1.13622	1324	0	0
2021.11.16	15:00:00	1.13622	1.13703	1.13616	1.13686	1403	0	0
2021.11.16	15:30:00	1.13687	1.13749	1.13577	1.13619	3264	0	0
2021.11.16	16:00:00	1.13617	1.13624	1.13298	1.13393	3540	0	0
2021.11.16	16:30:00	1.13394	1.13491	1.13390	1.13441	2660	0	0
2021.11.16	17:00:00	1.13436	1.13533	1.13407	1.13472	2080	0	0
2021.11.16	17:30:00	1.13470	1.13523	1.13407	1.13503	1786	0	0
2021.11.16	18:00:00	1.13502	1.13557	1.13405	1.13443	1671	0	0
2021.11.16	18:30:00	1.13443	1.13454	1.13319	1.13340	1218	0	0
2021.11.16	19:00:00	1.13338	1.13357	1.13234	1.13247	948	0	0
2021.11.16	19:30:00	1.13246	1.13286	1.13196	1.13275	1222	0	0
2021.11.16	20:00:00	1.13276	1.13344	1.13270	1.13313	1165	0	0
2021.11.16	20:30:00	1.13313	1.13324	1.13208	1.13271	645	0	0
2021.11.16	21:00:00	1.13271	1.13312	1.13210	1.13212	1212	0	0
2021.11.16	21:30:00	1.13211	1.13242	1.13161	1.13168	636	0	0
2021.11.16	22:00:00	1.13168	1.13216	1.13153	1.13213	613	0	0
2021.11.16	22:30:00	1.13214	1.13231	1.13118	1.13127	842	0	0
2021.11.16	23:00:00	1.13128	1.13185	1.13091	1.13174	769	0	0
2021.11.16	23:30:00	1.13173	1.13196	1.13167	1.13190	592	0	0
2021.11.17	00:00:00	1.13218	1.13218	1.13194	1.13211	405	0	6
2021.11.17	00:30:00	1.13211	1.13228	1.13195	1.13213	305	0	4
2021.11.17	01:00:00	1.13213	1.13213	1.13134	1.13135	587	0	0
2021.11.17	01:30:00	1.13135	1.13185	1.13097	1.13180	479	0	0
